,composer,details_url,duration,filename_xml,genre,hasError,key,name,primary_time_signature,secondary_time_signatures,source_url,tempo,year
786,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata11-1f.krn&l=users/craig/classical/mozart/piano/sonata&format=info,124.6153846153846,../data/output/59be6efa884a3100ee896c5d824fd6edd32286b3.xml,,False,A major,Piano Sonata No. 11 in A major,4/4,[],,52.0,1778-1873
787,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata12-1.krn&l=users/craig/classical/mozart/piano/sonata&format=info,572.5,../data/output/11b1bd8ac3d23c810bef8600b542ca2968eb0e34.xml,,False,F major,Piano Sonata No. 12 in F major,4/4,[],,144.0,~1783
788,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata11-1e.krn&l=users/craig/classical/mozart/piano/sonata&format=info,90.0,../data/output/93532ce420a38e37caf4248f0e9bcb0b3038234d.xml,,False,A major,Piano Sonata No. 11 in A major,4/4,[],,72.0,1778-1873
789,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata11-1d.krn&l=users/craig/classical/mozart/piano/sonata&format=info,90.0,../data/output/1f9bd6717aba7e78f22724383e923243718c6033.xml,,False,a minor,Piano Sonata No. 11 in A major,4/4,[],,72.0,1778-1873
790,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata11-2.krn&l=users/craig/classical/mozart/piano/sonata&format=info,372.0,../data/output/f8514a09bb1b48af623017d215d3b21ebcf1a158.xml,,False,A major,Piano Sonata No. 11 in A major,4/4,[],,120.0,1778-1873
791,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata11-1c.krn&l=users/craig/classical/mozart/piano/sonata&format=info,90.0,../data/output/6ea456b5b02e583b9212acfdc2d6407adb6ec59b.xml,,False,A major,Piano Sonata No. 11 in A major,4/4,[],,72.0,1778-1873
792,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata11-1g.krn&l=users/craig/classical/mozart/piano/sonata&format=info,108.0,../data/output/5a914c5b89588a77305a69893f4005dc582648d0.xml,,False,A major,Piano Sonata No. 11 in A major,4/4,[],,120.0,1778-1873
793,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata11-1b.krn&l=users/craig/classical/mozart/piano/sonata&format=info,90.0,../data/output/eab095b8036e73b4bc914161413f49379fcaa444.xml,,False,A major,Piano Sonata No. 11 in A major,4/4,[],,72.0,1778-1873
794,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata10-2.krn&l=users/craig/classical/mozart/piano/sonata&format=info,204.54545454545453,../data/output/ac1a6f8eb634756eef6f1420980afd3d234bd44a.xml,,False,F major,Piano Sonata No. 2 in C major,4/4,[],,88.0,1782
795,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata11-1a.krn&l=users/craig/classical/mozart/piano/sonata&format=info,90.0,../data/output/971a3addef0d3e261b24da7924f56cdd18f56bd6.xml,,False,A major,Piano Sonata No. 11 in A major,4/4,[],,72.0,1778-1873
796,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata10-3.krn&l=users/craig/classical/mozart/piano/sonata&format=info,366.42857142857144,../data/output/bf010bfaad3ad71f251fa41f3956cee432b1277a.xml,,False,C major,Piano Sonata No. 2 in C major,4/4,[],,112.0,1782
797,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata10-1.krn&l=users/craig/classical/mozart/piano/sonata&format=info,409.09090909090907,../data/output/e836a563b8725ec8724c49c67a960e9afdd71960.xml,,False,C major,Piano Sonata No. 10 in C major,4/4,[],,88.0,1782
798,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata09-2.krn&l=users/craig/classical/mozart/piano/sonata&format=info,132.85714285714286,../data/output/0f8d11f228e4948e65d0babe5ba67229b6ff2b98.xml,,False,G major,Piano Sonata No. 9 in D major,4/4,[],,84.0,1777
799,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata09-3.krn&l=users/craig/classical/mozart/piano/sonata&format=info,412.5,../data/output/0fad3b6ad5685263f5aff033af0636de9874483d.xml,,False,D major,Piano Sonata No. 9 in D major,4/4,[],,120.0,1777
800,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata09-1.krn&l=users/craig/classical/mozart/piano/sonata&format=info,274.54545454545456,../data/output/76e83dd69d1157114d6c1e6c588ec31d4ce470f7.xml,,False,D major,Piano Sonata No. 9 in D major,4/4,[],,132.0,1777
801,"Haydn, Franz Joseph",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata34-1.krn&l=users/craig/classical/haydn/keyboard/uesonatas&format=info,261.0,../data/output/4b61d2742e4ff49932480a315f0845f7b60c69c0.xml,,False,D major,Sonata No. 34 in D major,4/4,[],,120.0,~1777
802,"Haydn, Franz Joseph",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata33-3.krn&l=users/craig/classical/haydn/keyboard/uesonatas&format=info,414.5454545454545,../data/output/8ec699fe2853de62da290f6d6871b95b1aaf7a2b.xml,,False,c minor,Sonata No. 33 in C minor,4/4,[],,132.0,~1771
803,"Haydn, Franz Joseph",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata16-3.krn&l=users/craig/classical/haydn/keyboard/uesonatas&format=info,180.0,../data/output/a2ae73889cf7971b18f03f6cf7cc35ae6e9a9ece.xml,,False,D major,Sonata No. 16 in D major,4/4,[],,144.0,1760-1765
804,"Haydn, Franz Joseph",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata16-1.krn&l=users/craig/classical/haydn/keyboard/uesonatas&format=info,239.9931818181818,../data/output/f353b36cda543cc98971b0e14be5bea741c17261.xml,,False,D major,Sonata No. 16 in D major,4/4,[],,110.0,1760-1765
805,"Haydn, Franz Joseph",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata16-2.krn&l=users/craig/classical/haydn/keyboard/uesonatas&format=info,215.99999999999997,../data/output/98bf2c1eec311fbbd2a3fb1a53f145aa59635624.xml,,False,d minor,Sonata No. 16 in D major,4/4,[],,110.0,1760-1765
806,"Haydn, Franz Joseph",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata29-3.krn&l=users/craig/classical/haydn/keyboard/uesonatas&format=info,340.0,../data/output/226a23e1d0fe80aa42c0645ee7c921f93db33a2c.xml,,False,E- major,Sonata No. 29 in E-flat major,4/4,[],,144.0,1765-1767
807,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata08-3.krn&l=users/craig/classical/mozart/piano/sonata&format=info,213.0,../data/output/82476f72e9e021575e1c0d7cc7652178fbe60397.xml,,False,a minor,Piano Sonata No. 8 in A minor,4/4,[],,160.0,1778
808,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata07-3.krn&l=users/craig/classical/mozart/piano/sonata&format=info,270.0,../data/output/df3e071c82a165b89585ee950a9c73b885193fe6.xml,,False,C major,Piano Sonata No. 7 in C major,4/4,[],,112.0,1777
809,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata08-2.krn&l=users/craig/classical/mozart/piano/sonata&format=info,354.0,../data/output/2debc88e19ec34bc7cd911a0a9040fb1856d053b.xml,,False,F major,Piano Sonata No. 8 in A minor,4/4,[],,60.0,1778
810,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata08-1.krn&l=users/craig/classical/mozart/piano/sonata&format=info,532.0,../data/output/2b1c1ec22e6473643a4ee7daf677d7a03c329e2c.xml,,False,a minor,Piano Sonata No. 8 in A minor,4/4,[],,120.0,1778
811,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata07-2.krn&l=users/craig/classical/mozart/piano/sonata&format=info,237.0,../data/output/f440185c0ef64a7c5c85d0d30d0a93f1b0649ab6.xml,,False,F major,Piano Sonata No. 7 in C major,4/4,[],,60.0,1777
812,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata06-3m.krn&l=users/craig/classical/mozart/piano/sonata&format=info,58.5,../data/output/78569e89470735c6960d0e49d7e8c36dde8cb13b.xml,,False,D major,Piano Sonata No. 6 in D major,4/4,[],,120.0,1775
813,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata06-3l.krn&l=users/craig/classical/mozart/piano/sonata&format=info,136.0,../data/output/cd3e1b89079619d10705cdbc29db974eb3c58ba0.xml,,False,D major,Piano Sonata No. 6 in D major,4/4,[],,60.0,1775
814,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata06-3k.krn&l=users/craig/classical/mozart/piano/sonata&format=info,68.0,../data/output/a5940c2572badae2a1fe26666310a5f5255d3782.xml,,False,D major,Piano Sonata No. 6 in D major,4/4,[],,120.0,1775
815,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata07-1.krn&l=users/craig/classical/mozart/piano/sonata&format=info,319.5,../data/output/a55e037234a0b96d4148c1b4e00272a57f3b9b42.xml,,False,C major,Piano Sonata No. 7 in C major,4/4,[],,160.0,1777
816,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata06-3j.krn&l=users/craig/classical/mozart/piano/sonata&format=info,68.0,../data/output/03e9c1762cdb047e755ec85e6077ad963ffd9ff5.xml,,False,D major,Piano Sonata No. 6 in D major,4/4,[],,120.0,1775
817,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata06-3i.krn&l=users/craig/classical/mozart/piano/sonata&format=info,68.0,../data/output/708cf5a15396862f4075ef0f515ec616bc280353.xml,,False,D major,Piano Sonata No. 6 in D major,4/4,[],,120.0,1775
818,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata06-3h.krn&l=users/craig/classical/mozart/piano/sonata&format=info,74.18181818181817,../data/output/2c2743f47fc1f2a37d26a977328bf160cb301abc.xml,,False,d minor,Piano Sonata No. 6 in D major,4/4,[],,110.0,1775
819,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata06-3g.krn&l=users/craig/classical/mozart/piano/sonata&format=info,68.0,../data/output/b65511e5333aecf1da5ed8e952fe3165ef0d02ad.xml,,False,D major,Piano Sonata No. 6 in D major,4/4,[],,120.0,1775
820,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata06-3f.krn&l=users/craig/classical/mozart/piano/sonata&format=info,68.0,../data/output/f8116e7af183795a4d09addadfd1eb90b68eef15.xml,,False,D major,Piano Sonata No. 6 in D major,4/4,[],,120.0,1775
821,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata06-3e.krn&l=users/craig/classical/mozart/piano/sonata&format=info,68.0,../data/output/673889956c59a82c3389efeabe9986607e178f38.xml,,False,D major,Piano Sonata No. 6 in D major,4/4,[],,120.0,1775
822,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata06-3c.krn&l=users/craig/classical/mozart/piano/sonata&format=info,68.0,../data/output/3e70e97cb302ed68968224b4a46305dfa9aae605.xml,,False,D major,Piano Sonata No. 6 in D major,4/4,[],,120.0,1775
823,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata06-3d.krn&l=users/craig/classical/mozart/piano/sonata&format=info,68.0,../data/output/9d416d6bb9bf66d8b57ce09f162bcb5a51de8cd3.xml,,False,D major,Piano Sonata No. 6 in D major,4/4,[],,120.0,1775
824,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata06-3b.krn&l=users/craig/classical/mozart/piano/sonata&format=info,68.0,../data/output/7e67c4bfd4768163ee78eb6293c4169f599bb74c.xml,,False,D major,Piano Sonata No. 6 in D major,4/4,[],,120.0,1775
825,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata06-2.krn&l=users/craig/classical/mozart/piano/sonata&format=info,159.23076923076923,../data/output/42c261c51fb670f30848593e98b19ffbde588c3a.xml,,False,A major,Piano Sonata No. 6 in D major,4/4,[],,104.0,1775
826,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata06-3a.krn&l=users/craig/classical/mozart/piano/sonata&format=info,68.0,../data/output/9e8b23b379fdf56f09890efda5c485210555a156.xml,,False,D major,Piano Sonata No. 6 in D major,4/4,[],,120.0,1775
827,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata05-3.krn&l=users/craig/classical/mozart/piano/sonata&format=info,343.125,../data/output/aec68c2df9db17a23da1b9875a961bf7dbf98736.xml,,False,G major,Piano Sonata No. 5 in G major,4/4,[],,144.0,1774
828,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata06-1.krn&l=users/craig/classical/mozart/piano/sonata&format=info,448.2352941176471,../data/output/3297e38eecb5f9b7058ede339e838d113ff30ed8.xml,,False,D major,Piano Sonata No. 6 in D major,4/4,[],,136.0,1775
829,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata05-1.krn&l=users/craig/classical/mozart/piano/sonata&format=info,259.5,../data/output/1e73b9a07665dee21643d5c11f23554603962675.xml,,False,G major,Piano Sonata No. 5 in G major,4/4,[],,120.0,1774
830,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata04-2.krn&l=users/craig/classical/mozart/piano/sonata&format=info,264.0,../data/output/53ffcf73f94289359f5ef93f8e074b289924f91c.xml,,False,B- major,Piano Sonata No. 4 in E-flat major,4/4,[],,120.0,1774
831,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata04-3.krn&l=users/craig/classical/mozart/piano/sonata&format=info,204.0,../data/output/4efefef2ad4a4909bc01524d2ee87bedb6525294.xml,,False,E- major,Piano Sonata No. 4 in E-flat major,4/4,[],,120.0,1774
832,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata03-2.krn&l=users/craig/classical/mozart/piano/sonata&format=info,190.0,../data/output/73d447deb570266173fe1151854b3eda2e52d9c0.xml,,False,E- major,Piano Sonata No. 3 in B-flat major,4/4,[],,72.0,1774
833,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata04-1.krn&l=users/craig/classical/mozart/piano/sonata&format=info,197.14285714285714,../data/output/a0318831f0cd1ea7aa24ac291224cbafab96283f.xml,,False,E- major,Piano Sonata No. 4 in E-flat major,4/4,[],,84.0,1774
834,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata05-2.krn&l=users/craig/classical/mozart/piano/sonata&format=info,217.14285714285714,../data/output/c5f00ea77d0652b55f8a27f3a163e1e1024922bd.xml,,False,C major,Piano Sonata No. 5 in G major,4/4,[],,84.0,1774
835,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata03-3.krn&l=users/craig/classical/mozart/piano/sonata&format=info,271.5,../data/output/d4b74f83e9edf43c3e69d197b7ba2e0f772c24e3.xml,,False,B- major,Piano Sonata No. 3 in B-flat major,4/4,[],,160.0,1774
836,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata02-2.krn&l=users/craig/classical/mozart/piano/sonata&format=info,300.0,../data/output/89f8e1b97d4ee8333f3716ae2bc91fb5cb8098c2.xml,,False,f minor,Piano Sonata No. 2 in F major,4/4,[],,72.0,1774
837,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata02-3.krn&l=users/craig/classical/mozart/piano/sonata&format=info,213.75,../data/output/3f0ccfa33ae7edfb6f6aae3846b6c2f0cb9f5b96.xml,,False,F major,Piano Sonata No. 2 in F major,4/4,[],,160.0,1774
838,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka-50.krn&format=info,181.60714285714286,../data/output/5f691a64ea5d07bd8356ea6e2fe3eb26be58cea8.xml,,False,a minor,Mazurka 50 in A Minor,4/4,[],,112.0,
839,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata02-1.krn&l=users/craig/classical/mozart/piano/sonata&format=info,341.0526315789474,../data/output/622c0a778700d67f10b2b8507e4db4cb64134c97.xml,,False,F major,Piano Sonata No. 2 in F major,4/4,[],,152.0,1774
840,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka-51.krn&format=info,198.0,../data/output/0e59c25e139c7bedbe5024169b79fce0928fde6a.xml,,False,a minor,Mazurka 51 in A Minor,4/4,[],,120.0,
841,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka68-3.krn&format=info,76.9439071566731,../data/output/a99865cc9842bcb58741e7bd75acaf59ad38aa60.xml,,False,F major,"Mazurka in F Major, Op. 68, No. 3",4/4,[],,132.0,~1830
842,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata01-1.krn&l=users/craig/classical/mozart/piano/sonata&format=info,276.0,../data/output/87f35f6c84fd1b3052b853e0f8cfc6a61bd844b2.xml,,False,C major,Piano Sonata No. 1 in C major,4/4,[],,120.0,1774
843,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata01-3.krn&l=users/craig/classical/mozart/piano/sonata&format=info,287.27272727272725,../data/output/bce3ce68fba1c85d7c9bbc85e419b2ebd7ac77d5.xml,,False,C major,Piano Sonata No. 1 in C major,4/4,[],,132.0,1774
844,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka63-1.krn&format=info,114.75,../data/output/27d2be6ee055de637e653bacf4b33855f02f8f23.xml,,False,B major,"Mazurka in B Major, Op. 63, No. 1",4/4,[],,160.0,1846
845,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata01-2.krn&l=users/craig/classical/mozart/piano/sonata&format=info,223.5,../data/output/4983dec7cd85eba302a970a2bacf91d4d95e80a1.xml,,False,F major,Piano Sonata No. 1 in C major,4/4,[],,120.0,1774
846,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka67-1.krn&format=info,67.5,../data/output/a378c2ea7e7a9d0daaf4df3cb430c10cb1f41aaf.xml,,False,G major,"Mazurka in G Major, Op. 67, No. 1",4/4,[],,160.0,~1835
847,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka59-3.krn&format=info,154.0,../data/output/6e2a161081b7e294fd433c438df8dae1b1bcda84.xml,,False,f# minor,"Mazurka in F-sharp Minor, Op. 59, No. 3",4/4,[],,180.0,1845
848,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka41-3.krn&format=info,106.36363636363636,../data/output/bf2cd2acbf17f9fa7fc5ce0ba88a87b833346ce5.xml,,False,B major,"Mazurka in B Major, Op. 41, No. 3",4/4,[],,132.0,1838/11/28/
849,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka41-2.krn&format=info,137.52808988764045,../data/output/54860457f77ba2583019514655fd6a7467610f24.xml,,False,B major,"Mazurka in E Minor, Op. 41, No. 2",4/4,[],,89.0,1838/11/28/
850,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka59-2.krn&format=info,166.5,../data/output/2d184cb40e9cf272305d52f12b7172d0a532b706.xml,,False,A- major,"Mazurka in A-flat Major, Op. 59, No. 2",4/4,[],,120.0,1845
851,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka56-1.krn&format=info,228.4,../data/output/5c96023edcc105f194ed581596509cb4aeb78e59.xml,,False,B major,"Mazurka in B Major, Op. 56, No. 1",4/4,[],,144.0,1843-1844
852,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka41-1.krn&format=info,195.46875,../data/output/fb878ebd50871f6a9b1ce61d655808c255d3c14c.xml,,False,c# minor,"Mazurka in C-sharp Minor, Op. 41, No. 1",4/4,[],,128.0,1838/11/28/
853,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka33-1.krn&format=info,80.18181818181817,../data/output/11173c4d482c1de069787a8890748741d301f642.xml,,False,c# minor,"Mazurka in G-sharp Minor, Op. 33, No. 1",4/4,[],,110.0,1838
854,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka56-3.krn&format=info,330.0,../data/output/cf45275c75bfd9787603f83047ee17d075d7b608.xml,,False,c minor,"Mazurka in C Minor, Op. 56, No. 3",4/4,[],,120.0,1843-1844
855,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka24-2.krn&format=info,112.5,../data/output/a108db22e63d44fead9bef79c1972f39fb29f4d9.xml,,False,C major,"Mazurka in C Major, Op. 24, No. 2",4/4,[],,192.0,1833
856,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka17-2.krn&format=info,86.25,../data/output/408fef50fc9484177e1fcc751bde79f0651bf5cb.xml,,False,e minor,"Mazurka in E Minor, Op. 17, No. 2",4/4,[],,144.0,1833
857,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka17-4.krn&format=info,156.31578947368422,../data/output/a065a2f70c6f0848f871e75f74e093584fb63977.xml,,False,a minor,"Mazurka in A Minor, Op. 17, No. 4",4/4,[],,152.0,1833
858,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka33-4.krn&format=info,337.5,../data/output/e2c72af08540094d6a12aa3ab70a22b0a61e9cc2.xml,,False,B major,"Mazurka in B Minor, Op. 33, No. 4",4/4,[],,120.0,1838
859,"Clementi, Muzio",http://kern.humdrum.org/cgi-bin/ksdata?file=sonatina-36-4-3.krn&l=users/craig/classical/clementi/op36&format=info,78.0,../data/output/323c726a934962cf66ab66665953416a5cf5b8f8.xml,,False,F major,"Sonata No. 4 in F Major, Op. 36, Mvmt. 3",4/4,[],,120.0,~1800
860,"Clementi, Muzio",http://kern.humdrum.org/cgi-bin/ksdata?file=sonatina-36-1-3.krn&l=users/craig/classical/clementi/op36&format=info,40.909090909090914,../data/output/2398aab1fd4a8f0150a31951935084d5e94822fb.xml,,False,C major,"Sonata No. 1 in C Major, Op. 36, Mvmt. 3",4/4,[],,154.0,~1800
861,"Clementi, Muzio",http://kern.humdrum.org/cgi-bin/ksdata?file=sonatina-36-1-2.krn&l=users/craig/classical/clementi/op36&format=info,46.8,../data/output/a5b98c07ad82461eee9d975c9cca5f12bd1b088e.xml,,False,F major,"Sonata No. 1 in C Major, Op. 36, Mvmt. 2",4/4,[],,100.0,~1800
862,"Pachelbel, Johann",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/pachelbel&file=canon.krn&format=info,228.0,../data/output/885b903090aa11024099f7c4f742b047bfcc1304.xml,,False,D major,Canon in D Major,4/4,[],,60.0,
863,"Clementi, 
 Muzio",http://www.piano-midi.de/clementi.htm,67.29025212397,../data/output/d5120b2e054b180f352b86b8d712e1de78a00beb.xml,Classicism,False,F major,"Sonatina Opus 36 No. 1, Opus 36
(1797)
 2. movement",4/4,[],,68.0,
864,"Clementi, 
 Muzio",http://www.piano-midi.de/clementi.htm,90.56529546805571,../data/output/abf7102b593e9c0d7761c001f497d5b23490eef7.xml,Classicism,False,C major,"Sonatina Opus 36 No. 1, Opus 36
(1797)
 1. movement",4/4,[],,201.0,
865,"Clementi, 
 Muzio",http://www.piano-midi.de/clementi.htm,119.65873621102719,../data/output/2042b919695238811b1e4bce3a3a54babc237707.xml,Classicism,False,G major,"Sonatina Opus 36 No. 2, Opus 36
(1797)
 1. movement",4/4,[],,120.0,
866,"Clementi, 
 Muzio",http://www.piano-midi.de/clementi.htm,55.76664007866169,../data/output/daa0844d38bee62b29be3a2ddf78b7dc5abaa8a4.xml,Classicism,False,C major,"Sonatina Opus 36 No. 1, Opus 36
(1797)
 3. movement",4/4,[],,115.0,
867,"Clementi, 
 Muzio",http://www.piano-midi.de/clementi.htm,79.78008034905935,../data/output/06e7a3a28358b5938bc9a20ec4adf3f447ada032.xml,Classicism,False,C major,"Sonatina Opus 36 No. 3, Opus 36
(1797)
 3. movement",4/4,[],,125.0,
868,"Clementi, 
 Muzio",http://www.piano-midi.de/clementi.htm,65.43476961851239,../data/output/fecafbefe51b87735df69ae5af4e5eafb17b6817.xml,Classicism,False,C major,"Sonatina Opus 36 No. 2, Opus 36
(1797)
 2. movement",4/4,[],,76.0,
869,"Clementi, 
 Muzio",http://www.piano-midi.de/clementi.htm,175.16989643655384,../data/output/6b3b3677bec62e9f3d566d57b17aa5f800bf8795.xml,Classicism,False,C major,"Sonatina Opus 36 No. 3, Opus 36
(1797)
 1. movement",4/4,[],,126.0,
870,"Clementi, 
 Muzio",http://www.piano-midi.de/clementi.htm,93.25109559765022,../data/output/c992fc6fcf5d1d0435451c75240104ac2b4b98d0.xml,Classicism,False,G major,"Sonatina Opus 36 No. 2, Opus 36
(1797)
 3. movement",4/4,[],,108.0,
871,"Clementi, 
 Muzio",http://www.piano-midi.de/clementi.htm,87.24871406251445,../data/output/f6cfcfae185f81736293337c806b91792f02a975.xml,Classicism,False,G major,"Sonatina Opus 36 No. 3, Opus 36
(1797)
 2. movement",4/4,[],,91.0,
872,"Clementi, 
 Muzio",http://www.piano-midi.de/clementi.htm,104.63792130707385,../data/output/1a887f97f30c0bab9dbd200f418f206967046cc9.xml,Classicism,False,B- major,"Sonatina Opus 36 No. 4, Opus 36
(1797)
 2. movement",4/4,[],,55.0,
873,"Clementi, 
 Muzio",http://www.piano-midi.de/clementi.htm,198.0048868733288,../data/output/4990e43c29ba6196c3b6d1d7a50a5cd9306689c2.xml,Classicism,False,F major,"Sonatina Opus 36 No. 4, Opus 36
(1797)
 1. movement",4/4,[],,129.0,
874,"Clementi, 
 Muzio",http://www.piano-midi.de/clementi.htm,107.21515801722676,../data/output/d466f057d99afef46979c831dafecad44ffdb2b5.xml,Classicism,False,F major,"Sonatina Opus 36 No. 4, Opus 36
(1797)
 3. movement",4/4,[],,91.0,
