,Unnamed: 0,composer,details_url,duration,filename_xml,genre,hasError,key,name,primary_time_signature,secondary_time_signatures,source_url,tempo,year
1816,1816.0,MOZARTart,http://www.kuhmann.com/Yamaha.htm,708.8323643410852,../data/output/MOZARTart-Variations-on Ah vous dirais-je maman.xml,,False,C major,Variations-on Ah vous dirais-je maman,4/4,[],,129.0,
1817,1817.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,250.8602396264074,../data/output/CHOPIN-Nocturne-No-07.xml,,False,c# minor,Nocturne-No-07,4/4,[],,120.0,
1818,1818.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,45.0,../data/output/CHOPIN-07-of-24-Etudes Op-28.xml,,False,A major,07-of-24-Etudes Op-28,4/4,[],,84.0,
1819,1819.0,BRAHMS,http://www.kuhmann.com/Yamaha.htm,38.40000000000001,../data/output/BRAHMS-Waltz-03.xml,,False,g# minor,Waltz-03,4/4,[],,150.0,
1820,1820.0,MOZART,http://www.kuhmann.com/Yamaha.htm,279.99801587301585,../data/output/MOZART-K545-Mov-01 Allegro piano sonata.xml,,False,C major,K545-Mov-01 Allegro piano sonata,4/4,[],,126.0,
1821,1821.0,Grainger,http://www.kuhmann.com/Yamaha.htm,142.23776223776224,../data/output/Grainger-Country-Gardens.xml,,False,E- major,Country-Gardens,4/4,[],,143.0,
1822,1822.0,LISZT,http://www.kuhmann.com/Yamaha.htm,429.23076923076917,../data/output/LISZT-Mazeppa-Etude Transcendentale.xml,,False,d minor,Mazeppa-Etude Transcendentale,4/4,[],,104.0,
1823,1823.0,MOZARTart,http://www.kuhmann.com/Yamaha.htm,572.5,../data/output/MOZARTart-Klaviersonate No-12 KV 332 1 Satz.xml,,False,F major,Klaviersonate No-12 KV 332 1 Satz,4/4,[],,144.0,
1824,1824.0,BACH,http://www.kuhmann.com/Yamaha.htm,66.24617725059785,../data/output/BACH-BWV-0784-No-13 2-part invention.xml,,False,a minor,BWV-0784-No-13 2-part invention,4/4,[],,95.0,
1825,1825.0,Grieg,http://www.kuhmann.com/Yamaha.htm,274.61538461538464,../data/output/Grieg-Air-(Holberg).xml,,False,g minor,Air-(Holberg),4/4,[],,78.0,
1826,1826.0,BEETHOVEN,http://www.kuhmann.com/Yamaha.htm,1288.7417968139364,../data/output/BEETHOVEN-Piano-Sonata No-15.xml,,False,D major,Piano-Sonata No-15,4/4,[],,100.0,
1827,1827.0,Liszt,http://www.kuhmann.com/Yamaha.htm,324.2384105960265,../data/output/Liszt-Ave-Maria.xml,,False,B- major,Ave-Maria,4/4,[],,151.0,
1828,1828.0,Schumann,http://www.kuhmann.com/Yamaha.htm,319.35483870967744,../data/output/Schumann-Sechs Moments MuNo-2 in As-Dur.xml,,False,A- major,Sechs Moments MuNo-2 in As-Dur,4/4,[],,93.0,
1829,1829.0,LISZT,http://www.kuhmann.com/Yamaha.htm,618.0722891566265,../data/output/LISZT-No-1-Mephisto Waltz.xml,,False,A major,No-1-Mephisto Waltz,4/4,[],,166.0,
1830,1830.0,BEETHOVEN,http://www.kuhmann.com/Yamaha.htm,289.72972972972974,../data/output/BEETHOVEN-Sonate-Pathetique 02.xml,,False,A- major,Sonate-Pathetique 02,4/4,[],,111.0,
1831,1831.0,BEETHOVEN,http://www.kuhmann.com/Yamaha.htm,1309.4163056007233,../data/output/BEETHOVEN-Piano-Sonata No-21.xml,,False,C major,Piano-Sonata No-21,4/4,[],,100.0,
1832,1832.0,Prokofiev,http://www.kuhmann.com/Yamaha.htm,146.33093525179856,../data/output/Prokofiev-Prelude-Op-12 No-7.xml,,False,C major,Prelude-Op-12 No-7,4/4,[],,139.0,
1833,1833.0,LISZT,http://www.kuhmann.com/Yamaha.htm,1805.2462686567167,../data/output/LISZT-sonata-in B-min.xml,,False,B major,sonata-in B-min,4/4,[],,67.0,
1834,1834.0,BARTOK,http://www.kuhmann.com/Yamaha.htm,114.19849896480329,../data/output/BARTOK-Milkrosmos-No-153.xml,,False,a minor,Milkrosmos-No-153,4/4,[],,96.0,
1835,1835.0,MOZART,http://www.kuhmann.com/Yamaha.htm,668.3411172161171,../data/output/MOZART-K453-Mov-01 Allegro piano concerto.xml,,False,G major,K453-Mov-01 Allegro piano concerto,4/4,[],,140.0,
1836,1836.0,Satie,http://www.kuhmann.com/Yamaha.htm,134.04255319148936,../data/output/Satie-Eric-Gymnopedie No-2.xml,,False,F major,Eric-Gymnopedie No-2,4/4,[],,94.0,
1837,1837.0,Chopin,http://www.kuhmann.com/Yamaha.htm,88.50828729281767,../data/output/Chopin-Etude No-4-25.xml,,False,a minor,Etude No-4-25,4/4,[],,181.0,
1838,1838.0,SHOSTAKOVICH,http://www.kuhmann.com/Yamaha.htm,300.36792692660254,../data/output/SHOSTAKOVICH-Op-87-Fugue-20.xml,,False,f minor,Op-87-Fugue-20,4/4,[],,116.0,
1839,1839.0,LISZT,http://www.kuhmann.com/Yamaha.htm,138.06917475728156,../data/output/LISZT-Canzone-Venezia.xml,,True,e- minor,Canzone-Venezia,4/4,[],,103.0,
1840,1840.0,FAURE,http://www.kuhmann.com/Yamaha.htm,99.26470588235294,../data/output/FAURE-dol2.xml,,False,F major,dol2,4/4,[],,136.0,
1841,1841.0,BACH,http://www.kuhmann.com/Yamaha.htm,375.0,../data/output/BACH-BWV-0853-No-8 Well Tempered Clavier.xml,,False,e- minor,BWV-0853-No-8 Well Tempered Clavier,4/4,[],,96.0,
1842,1842.0,LISZT,http://www.kuhmann.com/Yamaha.htm,187.34693877551018,../data/output/LISZT-No-1-Valse Oubliee.xml,,False,F# major,No-1-Valse Oubliee,4/4,[],,196.0,
1843,1843.0,DEBUSSY,http://www.kuhmann.com/Yamaha.htm,222.8622448979592,../data/output/DEBUSSY-e4.xml,,True,e- minor,e4,4/4,[],,98.0,
1844,1844.0,FAURE,http://www.kuhmann.com/Yamaha.htm,381.42460317460313,../data/output/FAURE-bc2.xml,,False,G major,bc2,4/4,[],,126.0,
1845,1845.0,BEETHOVEN,http://www.kuhmann.com/Yamaha.htm,493.38129496402877,../data/output/BEETHOVEN-Sonate-Pathetique 01.xml,,False,c minor,Sonate-Pathetique 01,4/4,[],,139.0,
1846,1846.0,Chopin,http://www.kuhmann.com/Yamaha.htm,107.00875796178345,../data/output/Chopin-Waltz-in D-flat Op-64 No-1 (Minute).xml,,True,C# major,Waltz-in D-flat Op-64 No-1 (Minute),4/4,[],,157.0,
1847,1847.0,Debussy,http://www.kuhmann.com/Yamaha.htm,201.52671755725189,../data/output/Debussy-Arabesque-No-2 in G.xml,,False,G major,Arabesque-No-2 in G,4/4,[],,131.0,
1848,1848.0,FAURE,http://www.kuhmann.com/Yamaha.htm,135.99441563621858,../data/output/FAURE-Dolly-Suite 06-of-06.xml,,False,F major,Dolly-Suite 06-of-06,4/4,[],,109.0,
1849,1849.0,Brahms,http://www.kuhmann.com/Yamaha.htm,170.1219512195122,../data/output/Brahms-Intermezzo No-5-116.xml,,False,e minor,Intermezzo No-5-116,4/4,[],,164.0,
1850,1850.0,MOZARTart,http://www.kuhmann.com/Yamaha.htm,475.45990566037733,../data/output/MOZARTart-Klaviersonate KV 570 1 Satz.xml,,False,B- major,Klaviersonate KV 570 1 Satz,4/4,[],,159.0,
1851,1851.0,GRIEG,http://www.kuhmann.com/Yamaha.htm,78.1479752596569,../data/output/GRIEG-Op-12-No-07 (Poetic Tone Pictures).xml,,False,e minor,Op-12-No-07 (Poetic Tone Pictures),4/4,[],,88.0,
1852,1852.0,HAYDN,http://www.kuhmann.com/Yamaha.htm,49.0,../data/output/HAYDN-Op-Scherzo-in F sonatina No-4.xml,,False,F major,Op-Scherzo-in F sonatina No-4,4/4,[],,120.0,
1853,1853.0,Bri117,http://www.kuhmann.com/Yamaha.htm,356.3636363636364,../data/output/Bri117-3.xml,,False,c# minor,3,4/4,[],,99.0,
1854,1854.0,SCHUMANN,http://www.kuhmann.com/Yamaha.htm,213.75,../data/output/SCHUMANN-Liebeslied-(transcribed by LISZT-).xml,,False,A- major,Liebeslied-(transcribed by LISZT-),4/4,[],,112.0,
1855,1855.0,GRIEG,http://www.kuhmann.com/Yamaha.htm,65.45454545454545,../data/output/GRIEG-Op-12-No-04 (Poetic Tone Pictures).xml,,False,e minor,Op-12-No-04 (Poetic Tone Pictures),4/4,[],,198.0,
1856,1856.0,MOZART,http://www.kuhmann.com/Yamaha.htm,513.9488636363636,../data/output/MOZART-K466-Mov-02 piano concerto No-20.xml,,False,B- major,K466-Mov-02 piano concerto No-20,4/4,[],,88.0,
1857,1857.0,Elgar,http://www.kuhmann.com/Yamaha.htm,361.91489361702133,../data/output/Elgar-Pomp-and Circumstance No-1.xml,,False,G major,Pomp-and Circumstance No-1,4/4,[],,94.0,
1858,1858.0,HAYDN,http://www.kuhmann.com/Yamaha.htm,227.12680320741725,../data/output/HAYDN-Op-Mov-03-Presto piano sonata No-52.xml,,False,E- major,Op-Mov-03-Presto piano sonata No-52,4/4,[],,180.0,
1859,1859.0,BACH,http://www.kuhmann.com/Yamaha.htm,212.36118598382748,../data/output/BACH-BWV-0877-No-8 Well Tempered Clavier.xml,,False,e- minor,BWV-0877-No-8 Well Tempered Clavier,4/4,[],,53.0,
1860,1860.0,Schumann,http://www.kuhmann.com/Yamaha.htm,231.42857142857144,../data/output/Schumann-Kreisleriana Teil 8.xml,,False,g minor,Kreisleriana Teil 8,4/4,[],,175.0,
1861,1861.0,DEBUSSY,http://www.kuhmann.com/Yamaha.htm,246.85714285714283,../data/output/DEBUSSY-e12.xml,,False,F major,e12,4/4,[],,105.0,
1862,1862.0,Liszt,http://www.kuhmann.com/Yamaha.htm,240.41958041958043,../data/output/Liszt-Liebestraum No-3.xml,,False,A- major,Liebestraum No-3,4/4,[],,143.0,
1863,1863.0,DEBUSSY,http://www.kuhmann.com/Yamaha.htm,115.60206422018351,../data/output/DEBUSSY-ep4.xml,,True,d minor,ep4,4/4,[],,109.0,
1864,1864.0,BACH,http://www.kuhmann.com/Yamaha.htm,136.96335078534028,../data/output/BACH-BWV-0841-Minuet-in G-Maj.xml,,False,G major,BWV-0841-Minuet-in G-Maj,4/4,[],,191.0,
1865,1865.0,BACH,http://www.kuhmann.com/Yamaha.htm,72.09606040236389,../data/output/BACH-BWV-0772-No-01 2-part invention.xml,,False,C major,BWV-0772-No-01 2-part invention,4/4,[],,90.0,
1866,1866.0,Tchaikovsky,http://www.kuhmann.com/Yamaha.htm,175.8288770053476,../data/output/Tchaikovsky-Die Jahreszeiten November.xml,,False,E major,Die Jahreszeiten November,4/4,[],,187.0,
1867,1867.0,MOZART,http://www.kuhmann.com/Yamaha.htm,313.3333333333333,../data/output/MOZART-K457-Mov-02 Adagio piano sonata.xml,,False,E- major,K457-Mov-02 Adagio piano sonata,4/4,[],,45.0,
1868,1868.0,Chopin,http://www.kuhmann.com/Yamaha.htm,52.5,../data/output/Chopin-Prelude No-3-28.xml,,False,G major,Prelude No-3-28,4/4,[],,160.0,
1869,1869.0,BACH,http://www.kuhmann.com/Yamaha.htm,153.84615384615387,../data/output/BACH-BWV-0874-No-5 Well Tempered Clavier.xml,,False,D major,BWV-0874-No-5 Well Tempered Clavier,4/4,[],,78.0,
1870,1870.0,Chopin,http://www.kuhmann.com/Yamaha.htm,159.62264150943398,../data/output/Chopin-Prelude No-17-28.xml,,False,A- major,Prelude No-17-28,4/4,[],,106.0,
1871,1871.0,MOZART,http://www.kuhmann.com/Yamaha.htm,543.5526315789474,../data/output/MOZART-K332-Mov-01 Allegro piano sonata.xml,,False,F major,K332-Mov-01 Allegro piano sonata,4/4,[],,152.0,
1872,1872.0,BACH,http://www.kuhmann.com/Yamaha.htm,74.71698113207547,../data/output/BACH-BWV-0783-No-12 2-part invention.xml,,False,A major,BWV-0783-No-12 2-part invention,4/4,[],,106.0,
1873,1873.0,ALKAN,http://www.kuhmann.com/Yamaha.htm,259.92,../data/output/ALKAN-Saltarelo.xml,,False,e minor,Saltarelo,4/4,[],,250.0,
1874,1874.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,141.70212765957447,../data/output/CHOPIN-01-of-12-Etudes Op-25.xml,,False,A- major,01-of-12-Etudes Op-25,4/4,[],,188.0,
1875,1875.0,BACH,http://www.kuhmann.com/Yamaha.htm,138.5,../data/output/BACH-BWV-0862-No-17 Well Tempered Clavier.xml,,False,A- major,BWV-0862-No-17 Well Tempered Clavier,4/4,[],,120.0,
1876,1876.0,Liszt,http://www.kuhmann.com/Yamaha.htm,325.88073394495416,../data/output/Liszt-Etude No-6 aus Grandes Etudes d.xml,,True,a minor,Etude No-6 aus Grandes Etudes d,4/4,[],,109.0,
1877,1877.0,DEBUSSY,http://www.kuhmann.com/Yamaha.htm,214.73684210526315,../data/output/DEBUSSY-e2.xml,,False,e- minor,e2,4/4,[],,171.0,
1878,1878.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,383.2351959713627,../data/output/CHOPIN-Nocturne-No-01.xml,,False,C# major,Nocturne-No-01,4/4,[],,120.0,
1879,1879.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,1688.003125,../data/output/CHOPIN-51-Mazurkas (2-of-4 files).xml,,True,C# major,51-Mazurkas (2-of-4 files),4/4,[],,120.0,
1880,1880.0,DEBUSSY,http://www.kuhmann.com/Yamaha.htm,174.28571428571428,../data/output/DEBUSSY-e9.xml,,False,G major,e9,4/4,[],,168.0,
1881,1881.0,Liszt,http://www.kuhmann.com/Yamaha.htm,637.6821646341464,../data/output/Liszt-Mephisto-Waltz.xml,,True,A major,Mephisto-Waltz,4/4,[],,164.0,
1882,1882.0,MOZARTart,http://www.kuhmann.com/Yamaha.htm,522.4756637168142,../data/output/MOZARTart-Klaviersonate B-2 Satz.xml,,False,E- major,Klaviersonate B-2 Satz,4/4,[],,113.0,
1883,1883.0,BEETHOVEN,http://www.kuhmann.com/Yamaha.htm,823.2465197763942,../data/output/BEETHOVEN-Piano-Sonata No-10.xml,,False,C major,Piano-Sonata No-10,4/4,[],,100.0,
1884,1884.0,SHOSTAKOVICH,http://www.kuhmann.com/Yamaha.htm,181.18042518064232,../data/output/SHOSTAKOVICH-Op-87-Prelude 20.xml,,False,c minor,Op-87-Prelude 20,4/4,[],,88.0,
1885,1885.0,BACH,http://www.kuhmann.com/Yamaha.htm,162.69230769230768,../data/output/BACH-BWV-0795-No-09 3-part Sinfonia in F.xml,,False,f minor,BWV-0795-No-09 3-part Sinfonia in F,4/4,[],,104.0,
1886,1886.0,Satie,http://www.kuhmann.com/Yamaha.htm,163.5164835164835,../data/output/Satie-Eric-Gymnopedie No-1.xml,,False,D major,Eric-Gymnopedie No-1,4/4,[],,91.0,
1887,1887.0,FAURE,http://www.kuhmann.com/Yamaha.htm,203.8669354838709,../data/output/FAURE-bc8.xml,,False,C# major,bc8,4/4,[],,93.0,
1888,1888.0,DEBUSSY,http://www.kuhmann.com/Yamaha.htm,171.8181818181818,../data/output/DEBUSSY-ps4.xml,,False,D major,ps4,4/4,[],,110.0,
1889,1889.0,BACH,http://www.kuhmann.com/Yamaha.htm,537.2854437229437,../data/output/BACH-BWV-0910-Toccata No-1 in F#-min.xml,,True,f# minor,BWV-0910-Toccata No-1 in F#-min,4/4,[],,66.0,
1890,1890.0,BACH,http://www.kuhmann.com/Yamaha.htm,485.71428571428567,../data/output/BACH-BWV-0992-Capriccio in Bb-Maj.xml,,False,B- major,BWV-0992-Capriccio in Bb-Maj,4/4,[],,189.0,
1891,1891.0,Albeniz,http://www.kuhmann.com/Yamaha.htm,217.69633507853402,../data/output/Albeniz-Suite Espagnole Cadiz.xml,,False,C# major,Suite Espagnole Cadiz,4/4,[],,191.0,
1892,1892.0,FAURE,http://www.kuhmann.com/Yamaha.htm,190.0,../data/output/FAURE-pr1.xml,,False,C# major,pr1,4/4,[],,126.0,
1893,1893.0,LISZT,http://www.kuhmann.com/Yamaha.htm,524.8300561797753,../data/output/LISZT-Venezia-E Napoli Tarantel.xml,,False,g minor,Venezia-E Napoli Tarantel,4/4,[],,178.0,
1894,1894.0,FAURE,http://www.kuhmann.com/Yamaha.htm,454.6121134020618,../data/output/FAURE-n1.xml,,False,e- minor,n1,4/4,[],,97.0,
1895,1895.0,ALKAN,http://www.kuhmann.com/Yamaha.htm,537.7184001250652,../data/output/ALKAN-Festin-Daesope.xml,,True,e minor,Festin-Daesope,4/4,[],,63.0,
1896,1896.0,Chopin,http://www.kuhmann.com/Yamaha.htm,91.76470588235294,../data/output/Chopin-Prelude No-9.xml,,False,e minor,Prelude No-9,4/4,[],,102.0,
1897,1897.0,BACH,http://www.kuhmann.com/Yamaha.htm,514.9180327868852,../data/output/BACH-BWV-0818-Suite in A-min.xml,,False,a minor,BWV-0818-Suite in A-min,4/4,[],,122.0,
1898,1898.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,66.4826923076923,../data/output/CHOPIN-03-of-24-Etudes Op-28.xml,,True,G major,03-of-24-Etudes Op-28,4/4,[],,65.0,
1899,1899.0,BACH,http://www.kuhmann.com/Yamaha.htm,200.21949344453498,../data/output/BACH-BWV-0808-Mov-01 Prelude English Suite.xml,,True,g minor,BWV-0808-Mov-01 Prelude English Suite,4/4,[],,100.0,
1900,1900.0,BEETHOVEN,http://www.kuhmann.com/Yamaha.htm,1285.7629449034525,../data/output/BEETHOVEN-Piano-Sonata No-04.xml,,False,E- major,Piano-Sonata No-04,4/4,[],,120.0,
1901,1901.0,Brw39,http://www.kuhmann.com/Yamaha.htm,94.94505494505495,../data/output/Brw39-15.xml,,False,A- major,15,4/4,[],,91.0,
1902,1902.0,BACH,http://www.kuhmann.com/Yamaha.htm,378.1512605042017,../data/output/BACH-BWV-0911-Toccata No-2 in C-min.xml,,False,c minor,BWV-0911-Toccata No-2 in C-min,4/4,[],,119.0,
1903,1903.0,RACHMANINOV,http://www.kuhmann.com/Yamaha.htm,134.003125,../data/output/RACHMANINOV-Op-16-No-4 in E-min.xml,,True,e minor,Op-16-No-4 in E-min,4/4,[],,120.0,
1904,1904.0,SHOSTAKOVICH,http://www.kuhmann.com/Yamaha.htm,77.04545454545455,../data/output/SHOSTAKOVICH-Op-87-Prelude 21.xml,,False,B- major,Op-87-Prelude 21,4/4,[],,176.0,
1905,1905.0,Mendelssohn,http://www.kuhmann.com/Yamaha.htm,151.11111111111111,../data/output/Mendelssohn-Lieder ohne Worte Volkslied.xml,,False,a minor,Lieder ohne Worte Volkslied,4/4,[],,135.0,
1906,1906.0,Chopin,http://www.kuhmann.com/Yamaha.htm,315.3719008264463,../data/output/Chopin-Nocturne Op-33 No-4.xml,,False,b minor,Nocturne Op-33 No-4,4/4,[],,121.0,
1907,1907.0,DEBUSSY,http://www.kuhmann.com/Yamaha.htm,240.0,../data/output/DEBUSSY-lpql.xml,,False,F# major,lpql,4/4,[],,99.0,
1908,1908.0,SCHUMANN,http://www.kuhmann.com/Yamaha.htm,596.7272727272727,../data/output/SCHUMANN-Fantasie-C-dur 03-of-03.xml,,False,C major,Fantasie-C-dur 03-of-03,4/4,[],,165.0,
1909,1909.0,SKRIABIN,http://www.kuhmann.com/Yamaha.htm,122.35294117647058,../data/output/SKRIABIN-e812.xml,,False,g# minor,e812,4/4,[],,102.0,
1910,1910.0,BEETHOVEN,http://www.kuhmann.com/Yamaha.htm,754.3820927182553,../data/output/BEETHOVEN-Piano-Variation No-14.xml,,True,F major,Piano-Variation No-14,4/4,[],,100.0,
1911,1911.0,Debussy,http://www.kuhmann.com/Yamaha.htm,190.65420560747663,../data/output/Debussy-Jimbo's-Lullaby (Children's Corner).xml,,False,c minor,Jimbo's-Lullaby (Children's Corner),4/4,[],,107.0,
1912,1912.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,222.77227722772275,../data/output/CHOPIN-Ballade-No-02.xml,,False,F major,Ballade-No-02,4/4,[],,101.0,
1913,1913.0,Chopin,http://www.kuhmann.com/Yamaha.htm,39.40298507462686,../data/output/Chopin-Prelude No-22-28.xml,,False,g minor,Prelude No-22-28,4/4,[],,134.0,
1914,1914.0,SHOSTAKOVICH,http://www.kuhmann.com/Yamaha.htm,219.4157321150111,../data/output/SHOSTAKOVICH-Op-87-Fugue-17.xml,,False,A- major,Op-87-Fugue-17,4/4,[],,112.0,
1915,1915.0,MOZARTart,http://www.kuhmann.com/Yamaha.htm,715.5868902439024,../data/output/MOZARTart-Fantasy-in C K-475.xml,,True,B- major,Fantasy-in C K-475,4/4,[],,82.0,
1916,1916.0,BEETHOVEN,http://www.kuhmann.com/Yamaha.htm,562.7271257463605,../data/output/BEETHOVEN-Op-057-Mov-01 Allegro Assai.xml,,False,f minor,Op-057-Mov-01 Allegro Assai,4/4,[],,172.0,
1917,1917.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,98.5135135135135,../data/output/CHOPIN-07-of-12-Etudes Op-10.xml,,False,C major,07-of-12-Etudes Op-10,4/4,[],,148.0,
1918,1918.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,2156.8933189655168,../data/output/CHOPIN-51-Mazurkas (3-of-4 files).xml,,False,c# minor,51-Mazurkas (3-of-4 files),4/4,[],,116.0,
1919,1919.0,Grieg,http://www.kuhmann.com/Yamaha.htm,203.0769230769231,../data/output/Grieg-Morning-Mood (Peer Gynt).xml,,False,E major,Morning-Mood (Peer Gynt),4/4,[],,169.0,
1920,1920.0,BRAHMS,http://www.kuhmann.com/Yamaha.htm,358.1818181818182,../data/output/BRAHMS-Op-117-No-3 Intermezzo in D-min.xml,,False,c# minor,Op-117-No-3 Intermezzo in D-min,4/4,[],,99.0,
1921,1921.0,BACH,http://www.kuhmann.com/Yamaha.htm,730.9076704545455,../data/output/BACH-Concerto-In The Italian Style.xml,,True,d minor,Concerto-In The Italian Style,4/4,[],,88.0,
1922,1922.0,BACH,http://www.kuhmann.com/Yamaha.htm,75.65217391304348,../data/output/BACH-BWV-0888-No-19 Well Tempered Clavier.xml,,False,A major,BWV-0888-No-19 Well Tempered Clavier,4/4,[],,92.0,
1923,1923.0,Debussy,http://www.kuhmann.com/Yamaha.htm,138.46153846153848,../data/output/Debussy-Serenade-for the Doll (Children's Corner).xml,,False,E major,Serenade-for the Doll (Children's Corner),4/4,[],,156.0,
1924,1924.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,353.50936706747484,../data/output/CHOPIN-Op-32-Nocturne No-2 in Ab.xml,,True,A- major,Op-32-Nocturne No-2 in Ab,4/4,[],,120.0,
1925,1925.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,264.1304347826087,../data/output/CHOPIN-15-of-24-Etudes Op-28.xml,,False,C# major,15-of-24-Etudes Op-28,4/4,[],,92.0,
1926,1926.0,BEETHOVEN,http://www.kuhmann.com/Yamaha.htm,347.18207369497947,../data/output/BEETHOVEN-Op-027-Mov-01 Adagio Sostenuta sonata No-14 in C.xml,,True,c# minor,Op-027-Mov-01 Adagio Sostenuta sonata No-14 in C,4/4,[],,50.0,
1927,1927.0,LISZT,http://www.kuhmann.com/Yamaha.htm,329.5866666666667,../data/output/LISZT-Valse-Oubliee.xml,,True,g# minor,Valse-Oubliee,4/4,[],,75.0,
1928,1928.0,Chopin,http://www.kuhmann.com/Yamaha.htm,164.11764705882354,../data/output/Chopin-Etude-in C Op-10 No-12 (Revolutionary).xml,,False,c minor,Etude-in C Op-10 No-12 (Revolutionary),4/4,[],,136.0,
1929,1929.0,MOZART,http://www.kuhmann.com/Yamaha.htm,434.74143450142486,../data/output/MOZART-K467-Mov-03 piano concerto No-21.xml,,False,C major,K467-Mov-03 piano concerto No-21,4/4,[],,148.0,
1930,1930.0,RACHMANINOV,http://www.kuhmann.com/Yamaha.htm,1285.704350161117,../data/output/RACHMANINOV-1st-Concerto (version for 2 pianos).xml,,True,f# minor,1st-Concerto (version for 2 pianos),4/4,[],,133.0,
1931,1931.0,MOZART,http://www.kuhmann.com/Yamaha.htm,225.0,../data/output/MOZART-K331-Mov-03 Allegretto piano sonata.xml,,False,A major,K331-Mov-03 Allegretto piano sonata,4/4,[],,120.0,
1932,1932.0,Schubert,http://www.kuhmann.com/Yamaha.htm,226.4788732394366,../data/output/Schubert-Klaviersonate a-Moll-143 2.xml,,False,F major,Klaviersonate a-Moll-143 2,4/4,[],,71.0,
1933,1933.0,ALKAN,http://www.kuhmann.com/Yamaha.htm,245.39665178571425,../data/output/ALKAN-Op-39-No-01.xml,,True,a minor,Op-39-No-01,4/4,[],,80.0,
1934,1934.0,MOZART,http://www.kuhmann.com/Yamaha.htm,605.7692307692307,../data/output/MOZART-K488-Mov-03 Rondo Allegretto Grazio.xml,,False,A major,K488-Mov-03 Rondo Allegretto Grazio,4/4,[],,208.0,
1935,1935.0,Scarlatti,http://www.kuhmann.com/Yamaha.htm,94.35483870967742,../data/output/Scarlatti-Sonata-in D.xml,,False,d minor,Sonata-in D,4/4,[],,124.0,
1936,1936.0,BACH,http://www.kuhmann.com/Yamaha.htm,627.3664454897513,../data/output/BACH-BWV-0829-Partita in G.xml,,True,G major,BWV-0829-Partita in G,4/4,[],,120.0,
1937,1937.0,Moszkowski,http://www.kuhmann.com/Yamaha.htm,361.2765957446808,../data/output/Moszkowski-Sonata  No-14 in Mondscheinsonate-1.xml,,False,c# minor,Sonata  No-14 in Mondscheinsonate-1,4/4,[],,141.0,
1938,1938.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,222.00216744585128,../data/output/CHOPIN-Nocturne-No-20.xml,,True,c# minor,Nocturne-No-20,4/4,[],,120.0,
1939,1939.0,Chopin,http://www.kuhmann.com/Yamaha.htm,301.2631578947368,../data/output/Chopin-Nocturne Op-27 No-2.xml,,False,C# major,Nocturne Op-27 No-2,4/4,[],,190.0,
1940,1940.0,MOZART,http://www.kuhmann.com/Yamaha.htm,1446.4209827521204,../data/output/MOZART-K330-piano sonata No-10 in C.xml,,True,C major,K330-piano sonata No-10 in C,4/4,[],,80.0,
1941,1941.0,BACH,http://www.kuhmann.com/Yamaha.htm,226.32352941176467,../data/output/BACH-BWV-0846-No-1 Well Tempered Clavier.xml,,False,C major,BWV-0846-No-1 Well Tempered Clavier,4/4,[],,136.0,
1942,1942.0,FAURE,http://www.kuhmann.com/Yamaha.htm,274.96854304635764,../data/output/FAURE-bc1.xml,,True,a minor,bc1,4/4,[],,151.0,
1943,1943.0,MOZART,http://www.kuhmann.com/Yamaha.htm,1045.2432200368942,../data/output/MOZART-K282-Piano sonata No-4 in E.xml,,False,E- major,K282-Piano sonata No-4 in E,4/4,[],,50.0,
1944,1944.0,Mendelssohn,http://www.kuhmann.com/Yamaha.htm,364.9,../data/output/Mendelssohn-Andante-and Rondo Capriciosso Op-14.xml,,False,e minor,Andante-and Rondo Capriciosso Op-14,4/4,[],,110.0,
1945,1945.0,Chaminade,http://www.kuhmann.com/Yamaha.htm,380.54166666666674,../data/output/Chaminade-Automne-(Etude de Concert) Op-35 No-2.xml,,True,C# major,Automne-(Etude de Concert) Op-35 No-2,4/4,[],,111.0,
1946,1946.0,BRAHMS,http://www.kuhmann.com/Yamaha.htm,259.2857142857143,../data/output/BRAHMS-Op-118-No-6 Intermezzo in Eb.xml,,False,e- minor,Op-118-No-6 Intermezzo in Eb,4/4,[],,112.0,
1947,1947.0,SHOSTAKOVICH,http://www.kuhmann.com/Yamaha.htm,90.9651101718563,../data/output/SHOSTAKOVICH-Op-87-Fugue-15.xml,,False,f minor,Op-87-Fugue-15,4/4,[],,200.0,
1948,1948.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,576.0321485361533,../data/output/CHOPIN-Nocturne-No-03.xml,,True,B major,Nocturne-No-03,4/4,[],,120.0,
1949,1949.0,ALKAN,http://www.kuhmann.com/Yamaha.htm,581.0132105236171,../data/output/ALKAN-Op-39-No-10.xml,,True,f# minor,Op-39-No-10,4/4,[],,103.0,
